date,store_id,store_name,product_id,product_name,category,units_sold,price_lkr,discount,day_of_week,brand,gender,subcategory
19/10/2024,S003,Kirulapone,P001,T-shirt,Clothing,10,2500,0,Saturday,Nike,Men,Casual Wear
19/10/2024,S003,Kirulapone,P002,Jeans,Clothing,7,5500,0,Saturday,Levis,Men,Denim
19/10/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0,Saturday,Adidas,Men,Outerwear
19/10/2024,S003,Kirulapone,P004,Shoes,Footwear,5,7500,0,Saturday,Puma,Men,Sportswear
19/10/2024,S003,Kirulapone,P005,Cap,Accessories,12,1200,0,Saturday,Under Armour,Unisex,Accessories
19/10/2024,S003,Kirulapone,P006,Umbrella,Accessories,13,1800,0,Saturday,Kadurata,Unisex,General
19/10/2024,S003,Kirulapone,P007,Backpack,Accessories,6,4500,0,Saturday,Modano,Unisex,General
19/10/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0,Saturday,Hustle,Unisex,General
20/10/2024,S001,Nugegoda,P001,T-shirt,Clothing,11,2500,0,Sunday,Nike,Men,Casual Wear
20/10/2024,S001,Nugegoda,P002,Jeans,Clothing,7,5500,0,Sunday,Levis,Men,Denim
20/10/2024,S001,Nugegoda,P003,Jacket,Clothing,5,8500,0,Sunday,Adidas,Men,Outerwear
20/10/2024,S001,Nugegoda,P004,Shoes,Footwear,6,7500,0,Sunday,Puma,Men,Sportswear
20/10/2024,S001,Nugegoda,P005,Cap,Accessories,15,1200,0,Sunday,Under Armour,Unisex,Accessories
20/10/2024,S001,Nugegoda,P006,Umbrella,Accessories,17,1800,0,Sunday,Kadurata,Unisex,General
20/10/2024,S001,Nugegoda,P007,Backpack,Accessories,8,4500,0,Sunday,Modano,Unisex,General
20/10/2024,S001,Nugegoda,P008,Hoodie,Clothing,5,4800,0,Sunday,Hustle,Unisex,General
20/10/2024,S002,Negombo,P001,T-shirt,Clothing,13,2500,0,Sunday,Nike,Men,Casual Wear
20/10/2024,S002,Negombo,P002,Jeans,Clothing,8,5500,0,Sunday,Levis,Men,Denim
20/10/2024,S002,Negombo,P003,Jacket,Clothing,5,8500,0,Sunday,Adidas,Men,Outerwear
20/10/2024,S002,Negombo,P004,Shoes,Footwear,6,7500,0,Sunday,Puma,Men,Sportswear
20/10/2024,S002,Negombo,P005,Cap,Accessories,25,1200,0,Sunday,Under Armour,Unisex,Accessories
20/10/2024,S002,Negombo,P006,Umbrella,Accessories,28,1800,0,Sunday,Kadurata,Unisex,General
20/10/2024,S002,Negombo,P007,Backpack,Accessories,15,4500,0,Sunday,Modano,Unisex,General
20/10/2024,S002,Negombo,P008,Hoodie,Clothing,5,4800,0,Sunday,Hustle,Unisex,General
20/10/2024,S003,Kirulapone,P001,T-shirt,Clothing,10,2500,0,Sunday,Nike,Men,Casual Wear
20/10/2024,S003,Kirulapone,P002,Jeans,Clothing,7,5500,0,Sunday,Levis,Men,Denim
20/10/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0,Sunday,Adidas,Men,Outerwear
20/10/2024,S003,Kirulapone,P004,Shoes,Footwear,5,7500,0,Sunday,Puma,Men,Sportswear
20/10/2024,S003,Kirulapone,P005,Cap,Accessories,12,1200,0,Sunday,Under Armour,Unisex,Accessories
20/10/2024,S003,Kirulapone,P006,Umbrella,Accessories,14,1800,0,Sunday,Kadurata,Unisex,General
20/10/2024,S003,Kirulapone,P007,Backpack,Accessories,7,4500,0,Sunday,Modano,Unisex,General
20/10/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0,Sunday,Hustle,Unisex,General
21/10/2024,S001,Nugegoda,P001,T-shirt,Clothing,11,2500,0,Monday,Nike,Men,Casual Wear
21/10/2024,S001,Nugegoda,P002,Jeans,Clothing,7,5500,0,Monday,Levis,Men,Denim
21/10/2024,S001,Nugegoda,P003,Jacket,Clothing,5,8500,0,Monday,Adidas,Men,Outerwear
21/10/2024,S001,Nugegoda,P004,Shoes,Footwear,6,7500,0,Monday,Puma,Men,Sportswear
21/10/2024,S001,Nugegoda,P005,Cap,Accessories,14,1200,0,Monday,Under Armour,Unisex,Accessories
21/10/2024,S001,Nugegoda,P006,Umbrella,Accessories,17,1800,0,Monday,Kadurata,Unisex,General
21/10/2024,S001,Nugegoda,P007,Backpack,Accessories,8,4500,0,Monday,Modano,Unisex,General
21/10/2024,S001,Nugegoda,P008,Hoodie,Clothing,5,4800,0,Monday,Hustle,Unisex,General
21/10/2024,S002,Negombo,P001,T-shirt,Clothing,13,2500,0,Monday,Nike,Men,Casual Wear
21/10/2024,S002,Negombo,P002,Jeans,Clothing,8,5500,0,Monday,Levis,Men,Denim
21/10/2024,S002,Negombo,P003,Jacket,Clothing,5,8500,0,Monday,Adidas,Men,Outerwear
21/10/2024,S002,Negombo,P004,Shoes,Footwear,6,7500,0,Monday,Puma,Men,Sportswear
21/10/2024,S002,Negombo,P005,Cap,Accessories,25,1200,0,Monday,Under Armour,Unisex,Accessories
21/10/2024,S002,Negombo,P006,Umbrella,Accessories,28,1800,0,Monday,Kadurata,Unisex,General
21/10/2024,S002,Negombo,P007,Backpack,Accessories,14,4500,0,Monday,Modano,Unisex,General
21/10/2024,S002,Negombo,P008,Hoodie,Clothing,5,4800,0,Monday,Hustle,Unisex,General
21/10/2024,S003,Kirulapone,P001,T-shirt,Clothing,10,2500,0,Monday,Nike,Men,Casual Wear
21/10/2024,S003,Kirulapone,P002,Jeans,Clothing,7,5500,0,Monday,Levis,Men,Denim
21/10/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0,Monday,Adidas,Men,Outerwear
21/10/2024,S003,Kirulapone,P004,Shoes,Footwear,5,7500,0,Monday,Puma,Men,Sportswear
21/10/2024,S003,Kirulapone,P005,Cap,Accessories,12,1200,0,Monday,Under Armour,Unisex,Accessories
21/10/2024,S003,Kirulapone,P006,Umbrella,Accessories,14,1800,0,Monday,Kadurata,Unisex,General
21/10/2024,S003,Kirulapone,P007,Backpack,Accessories,6,4500,0,Monday,Modano,Unisex,General
21/10/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0,Monday,Hustle,Unisex,General
22/10/2024,S001,Nugegoda,P001,T-shirt,Clothing,11,2500,0,Tuesday,Nike,Men,Casual Wear
22/10/2024,S001,Nugegoda,P002,Jeans,Clothing,7,5500,0,Tuesday,Levis,Men,Denim
22/10/2024,S001,Nugegoda,P003,Jacket,Clothing,5,8500,0,Tuesday,Adidas,Men,Outerwear
22/10/2024,S001,Nugegoda,P004,Shoes,Footwear,6,7500,0,Tuesday,Puma,Men,Sportswear
22/10/2024,S001,Nugegoda,P005,Cap,Accessories,14,1200,0,Tuesday,Under Armour,Unisex,Accessories
22/10/2024,S001,Nugegoda,P006,Umbrella,Accessories,17,1800,0,Tuesday,Kadurata,Unisex,General
22/10/2024,S001,Nugegoda,P007,Backpack,Accessories,8,4500,0,Tuesday,Modano,Unisex,General
22/10/2024,S001,Nugegoda,P008,Hoodie,Clothing,5,4800,0,Tuesday,Hustle,Unisex,General
22/10/2024,S002,Negombo,P001,T-shirt,Clothing,12,2500,0,Tuesday,Nike,Men,Casual Wear
22/10/2024,S002,Negombo,P002,Jeans,Clothing,8,5500,0,Tuesday,Levis,Men,Denim
22/10/2024,S002,Negombo,P003,Jacket,Clothing,5,8500,0,Tuesday,Adidas,Men,Outerwear
22/10/2024,S002,Negombo,P004,Shoes,Footwear,6,7500,0,Tuesday,Puma,Men,Sportswear
22/10/2024,S002,Negombo,P005,Cap,Accessories,23,1200,0,Tuesday,Under Armour,Unisex,Accessories
22/10/2024,S002,Negombo,P006,Umbrella,Accessories,29,1800,0,Tuesday,Kadurata,Unisex,General
22/10/2024,S002,Negombo,P007,Backpack,Accessories,15,4500,0,Tuesday,Modano,Unisex,General
22/10/2024,S002,Negombo,P008,Hoodie,Clothing,5,4800,0,Tuesday,Hustle,Unisex,General
22/10/2024,S003,Kirulapone,P001,T-shirt,Clothing,10,2500,0,Tuesday,Nike,Men,Casual Wear
22/10/2024,S003,Kirulapone,P002,Jeans,Clothing,6,5500,0,Tuesday,Levis,Men,Denim
22/10/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0,Tuesday,Adidas,Men,Outerwear
22/10/2024,S003,Kirulapone,P004,Shoes,Footwear,5,7500,0,Tuesday,Puma,Men,Sportswear
22/10/2024,S003,Kirulapone,P005,Cap,Accessories,12,1200,0,Tuesday,Under Armour,Unisex,Accessories
22/10/2024,S003,Kirulapone,P006,Umbrella,Accessories,14,1800,0,Tuesday,Kadurata,Unisex,General
22/10/2024,S003,Kirulapone,P007,Backpack,Accessories,7,4500,0,Tuesday,Modano,Unisex,General
22/10/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0,Tuesday,Hustle,Unisex,General
23/10/2024,S001,Nugegoda,P001,T-shirt,Clothing,11,2500,0,Wednesday,Nike,Men,Casual Wear
23/10/2024,S001,Nugegoda,P002,Jeans,Clothing,8,5500,0,Wednesday,Levis,Men,Denim
23/10/2024,S001,Nugegoda,P003,Jacket,Clothing,5,8500,0,Wednesday,Adidas,Men,Outerwear
23/10/2024,S001,Nugegoda,P004,Shoes,Footwear,6,7500,0,Wednesday,Puma,Men,Sportswear
23/10/2024,S001,Nugegoda,P005,Cap,Accessories,15,1200,0,Wednesday,Under Armour,Unisex,Accessories
23/10/2024,S001,Nugegoda,P006,Umbrella,Accessories,17,1800,0,Wednesday,Kadurata,Unisex,General
23/10/2024,S001,Nugegoda,P007,Backpack,Accessories,8,4500,0,Wednesday,Modano,Unisex,General
23/10/2024,S001,Nugegoda,P008,Hoodie,Clothing,5,4800,0,Wednesday,Hustle,Unisex,General
23/10/2024,S002,Negombo,P001,T-shirt,Clothing,12,2500,0,Wednesday,Nike,Men,Casual Wear
23/10/2024,S002,Negombo,P002,Jeans,Clothing,8,5500,0,Wednesday,Levis,Men,Denim
23/10/2024,S002,Negombo,P003,Jacket,Clothing,5,8500,0,Wednesday,Adidas,Men,Outerwear
23/10/2024,S002,Negombo,P004,Shoes,Footwear,7,7500,0,Wednesday,Puma,Men,Sportswear
23/10/2024,S002,Negombo,P005,Cap,Accessories,24,1200,0,Wednesday,Under Armour,Unisex,Accessories
23/10/2024,S002,Negombo,P006,Umbrella,Accessories,27,1800,0,Wednesday,Kadurata,Unisex,General
23/10/2024,S002,Negombo,P007,Backpack,Accessories,14,4500,0,Wednesday,Modano,Unisex,General
23/10/2024,S002,Negombo,P008,Hoodie,Clothing,5,4800,0,Wednesday,Hustle,Unisex,General
23/10/2024,S003,Kirulapone,P001,T-shirt,Clothing,10,2500,0,Wednesday,Nike,Men,Casual Wear
23/10/2024,S003,Kirulapone,P002,Jeans,Clothing,7,5500,0,Wednesday,Levis,Men,Denim
23/10/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0,Wednesday,Adidas,Men,Outerwear
23/10/2024,S003,Kirulapone,P004,Shoes,Footwear,5,7500,0,Wednesday,Puma,Men,Sportswear
23/10/2024,S003,Kirulapone,P005,Cap,Accessories,12,1200,0,Wednesday,Under Armour,Unisex,Accessories
23/10/2024,S003,Kirulapone,P006,Umbrella,Accessories,13,1800,0,Wednesday,Kadurata,Unisex,General
23/10/2024,S003,Kirulapone,P007,Backpack,Accessories,7,4500,0,Wednesday,Modano,Unisex,General
23/10/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0,Wednesday,Hustle,Unisex,General
24/10/2024,S001,Nugegoda,P001,T-shirt,Clothing,11,2500,0,Thursday,Nike,Men,Casual Wear
24/10/2024,S001,Nugegoda,P002,Jeans,Clothing,7,5500,0,Thursday,Levis,Men,Denim
24/10/2024,S001,Nugegoda,P003,Jacket,Clothing,5,8500,0,Thursday,Adidas,Men,Outerwear
24/10/2024,S001,Nugegoda,P004,Shoes,Footwear,6,7500,0,Thursday,Puma,Men,Sportswear
24/10/2024,S001,Nugegoda,P005,Cap,Accessories,14,1200,0,Thursday,Under Armour,Unisex,Accessories
24/10/2024,S001,Nugegoda,P006,Umbrella,Accessories,16,1800,0,Thursday,Kadurata,Unisex,General
24/10/2024,S001,Nugegoda,P007,Backpack,Accessories,8,4500,0,Thursday,Modano,Unisex,General
24/10/2024,S001,Nugegoda,P008,Hoodie,Clothing,5,4800,0,Thursday,Hustle,Unisex,General
24/10/2024,S002,Negombo,P001,T-shirt,Clothing,13,2500,0,Thursday,Nike,Men,Casual Wear
24/10/2024,S002,Negombo,P002,Jeans,Clothing,8,5500,0,Thursday,Levis,Men,Denim
24/10/2024,S002,Negombo,P003,Jacket,Clothing,5,8500,0,Thursday,Adidas,Men,Outerwear
24/10/2024,S002,Negombo,P004,Shoes,Footwear,6,7500,0,Thursday,Puma,Men,Sportswear
24/10/2024,S002,Negombo,P005,Cap,Accessories,25,1200,0,Thursday,Under Armour,Unisex,Accessories
24/10/2024,S002,Negombo,P006,Umbrella,Accessories,28,1800,0,Thursday,Kadurata,Unisex,General
24/10/2024,S002,Negombo,P007,Backpack,Accessories,14,4500,0,Thursday,Modano,Unisex,General
24/10/2024,S002,Negombo,P008,Hoodie,Clothing,5,4800,0,Thursday,Hustle,Unisex,General
24/10/2024,S003,Kirulapone,P001,T-shirt,Clothing,10,2500,0,Thursday,Nike,Men,Casual Wear
24/10/2024,S003,Kirulapone,P002,Jeans,Clothing,6,5500,0,Thursday,Levis,Men,Denim
24/10/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0,Thursday,Adidas,Men,Outerwear
24/10/2024,S003,Kirulapone,P004,Shoes,Footwear,5,7500,0,Thursday,Puma,Men,Sportswear
24/10/2024,S003,Kirulapone,P005,Cap,Accessories,12,1200,0,Thursday,Under Armour,Unisex,Accessories
24/10/2024,S003,Kirulapone,P006,Umbrella,Accessories,13,1800,0,Thursday,Kadurata,Unisex,General
24/10/2024,S003,Kirulapone,P007,Backpack,Accessories,7,4500,0,Thursday,Modano,Unisex,General
24/10/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0,Thursday,Hustle,Unisex,General
25/10/2024,S001,Nugegoda,P001,T-shirt,Clothing,11,2500,0,Friday,Nike,Men,Casual Wear
25/10/2024,S001,Nugegoda,P002,Jeans,Clothing,7,5500,0,Friday,Levis,Men,Denim
25/10/2024,S001,Nugegoda,P003,Jacket,Clothing,5,8500,0,Friday,Adidas,Men,Outerwear
25/10/2024,S001,Nugegoda,P004,Shoes,Footwear,6,7500,0,Friday,Puma,Men,Sportswear
25/10/2024,S001,Nugegoda,P005,Cap,Accessories,14,1200,0,Friday,Under Armour,Unisex,Accessories
25/10/2024,S001,Nugegoda,P006,Umbrella,Accessories,17,1800,0,Friday,Kadurata,Unisex,General
25/10/2024,S001,Nugegoda,P007,Backpack,Accessories,9,4500,0,Friday,Modano,Unisex,General
25/10/2024,S001,Nugegoda,P008,Hoodie,Clothing,5,4800,0,Friday,Hustle,Unisex,General
25/10/2024,S002,Negombo,P001,T-shirt,Clothing,12,2500,0,Friday,Nike,Men,Casual Wear
25/10/2024,S002,Negombo,P002,Jeans,Clothing,8,5500,0,Friday,Levis,Men,Denim
25/10/2024,S002,Negombo,P003,Jacket,Clothing,5,8500,0,Friday,Adidas,Men,Outerwear
25/10/2024,S002,Negombo,P004,Shoes,Footwear,6,7500,0,Friday,Puma,Men,Sportswear
25/10/2024,S002,Negombo,P005,Cap,Accessories,24,1200,0,Friday,Under Armour,Unisex,Accessories
25/10/2024,S002,Negombo,P006,Umbrella,Accessories,27,1800,0,Friday,Kadurata,Unisex,General
25/10/2024,S002,Negombo,P007,Backpack,Accessories,14,4500,0,Friday,Modano,Unisex,General
25/10/2024,S002,Negombo,P008,Hoodie,Clothing,5,4800,0,Friday,Hustle,Unisex,General
25/10/2024,S003,Kirulapone,P001,T-shirt,Clothing,9,2500,0,Friday,Nike,Men,Casual Wear
25/10/2024,S003,Kirulapone,P002,Jeans,Clothing,6,5500,0,Friday,Levis,Men,Denim
25/10/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0,Friday,Adidas,Men,Outerwear
25/10/2024,S003,Kirulapone,P004,Shoes,Footwear,5,7500,0,Friday,Puma,Men,Sportswear
25/10/2024,S003,Kirulapone,P005,Cap,Accessories,12,1200,0,Friday,Under Armour,Unisex,Accessories
25/10/2024,S003,Kirulapone,P006,Umbrella,Accessories,14,1800,0,Friday,Kadurata,Unisex,General
25/10/2024,S003,Kirulapone,P007,Backpack,Accessories,7,4500,0,Friday,Modano,Unisex,General
25/10/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0,Friday,Hustle,Unisex,General
26/10/2024,S001,Nugegoda,P001,T-shirt,Clothing,11,2500,0,Saturday,Nike,Men,Casual Wear
26/10/2024,S001,Nugegoda,P002,Jeans,Clothing,7,5500,0,Saturday,Levis,Men,Denim
26/10/2024,S001,Nugegoda,P003,Jacket,Clothing,5,8500,0,Saturday,Adidas,Men,Outerwear
26/10/2024,S001,Nugegoda,P004,Shoes,Footwear,6,7500,0,Saturday,Puma,Men,Sportswear
26/10/2024,S001,Nugegoda,P005,Cap,Accessories,14,1200,0,Saturday,Under Armour,Unisex,Accessories
26/10/2024,S001,Nugegoda,P006,Umbrella,Accessories,16,1800,0,Saturday,Kadurata,Unisex,General
26/10/2024,S001,Nugegoda,P007,Backpack,Accessories,8,4500,0,Saturday,Modano,Unisex,General
26/10/2024,S001,Nugegoda,P008,Hoodie,Clothing,5,4800,0,Saturday,Hustle,Unisex,General
26/10/2024,S002,Negombo,P001,T-shirt,Clothing,12,2500,0,Saturday,Nike,Men,Casual Wear
26/10/2024,S002,Negombo,P002,Jeans,Clothing,7,5500,0,Saturday,Levis,Men,Denim
26/10/2024,S002,Negombo,P003,Jacket,Clothing,5,8500,0,Saturday,Adidas,Men,Outerwear
26/10/2024,S002,Negombo,P004,Shoes,Footwear,6,7500,0,Saturday,Puma,Men,Sportswear
26/10/2024,S002,Negombo,P005,Cap,Accessories,23,1200,0,Saturday,Under Armour,Unisex,Accessories
26/10/2024,S002,Negombo,P006,Umbrella,Accessories,28,1800,0,Saturday,Kadurata,Unisex,General
26/10/2024,S002,Negombo,P007,Backpack,Accessories,14,4500,0,Saturday,Modano,Unisex,General
26/10/2024,S002,Negombo,P008,Hoodie,Clothing,5,4800,0,Saturday,Hustle,Unisex,General
26/10/2024,S003,Kirulapone,P001,T-shirt,Clothing,10,2500,0,Saturday,Nike,Men,Casual Wear
26/10/2024,S003,Kirulapone,P002,Jeans,Clothing,6,5500,0,Saturday,Levis,Men,Denim
26/10/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0,Saturday,Adidas,Men,Outerwear
26/10/2024,S003,Kirulapone,P004,Shoes,Footwear,5,7500,0,Saturday,Puma,Men,Sportswear
26/10/2024,S003,Kirulapone,P005,Cap,Accessories,11,1200,0,Saturday,Under Armour,Unisex,Accessories
26/10/2024,S003,Kirulapone,P006,Umbrella,Accessories,14,1800,0,Saturday,Kadurata,Unisex,General
26/10/2024,S003,Kirulapone,P007,Backpack,Accessories,6,4500,0,Saturday,Modano,Unisex,General
26/10/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0,Saturday,Hustle,Unisex,General
27/10/2024,S001,Nugegoda,P001,T-shirt,Clothing,15,2500,0.2,Sunday,Nike,Men,Casual Wear
27/10/2024,S001,Nugegoda,P002,Jeans,Clothing,10,5500,0.2,Sunday,Levis,Men,Denim
27/10/2024,S001,Nugegoda,P003,Jacket,Clothing,5,8500,0.2,Sunday,Adidas,Men,Outerwear
27/10/2024,S001,Nugegoda,P004,Shoes,Footwear,8,7500,0.2,Sunday,Puma,Men,Sportswear
27/10/2024,S001,Nugegoda,P005,Cap,Accessories,21,1200,0.2,Sunday,Under Armour,Unisex,Accessories
27/10/2024,S001,Nugegoda,P006,Umbrella,Accessories,23,1800,0.2,Sunday,Kadurata,Unisex,General
27/10/2024,S001,Nugegoda,P007,Backpack,Accessories,12,4500,0.2,Sunday,Modano,Unisex,General
27/10/2024,S001,Nugegoda,P008,Hoodie,Clothing,5,4800,0.2,Sunday,Hustle,Unisex,General
27/10/2024,S002,Negombo,P001,T-shirt,Clothing,17,2500,0.2,Sunday,Nike,Men,Casual Wear
27/10/2024,S002,Negombo,P002,Jeans,Clothing,11,5500,0.2,Sunday,Levis,Men,Denim
27/10/2024,S002,Negombo,P003,Jacket,Clothing,5,8500,0.2,Sunday,Adidas,Men,Outerwear
27/10/2024,S002,Negombo,P004,Shoes,Footwear,8,7500,0.2,Sunday,Puma,Men,Sportswear
27/10/2024,S002,Negombo,P005,Cap,Accessories,33,1200,0.2,Sunday,Under Armour,Unisex,Accessories
27/10/2024,S002,Negombo,P006,Umbrella,Accessories,38,1800,0.2,Sunday,Kadurata,Unisex,General
27/10/2024,S002,Negombo,P007,Backpack,Accessories,20,4500,0.2,Sunday,Modano,Unisex,General
27/10/2024,S002,Negombo,P008,Hoodie,Clothing,5,4800,0.2,Sunday,Hustle,Unisex,General
27/10/2024,S003,Kirulapone,P001,T-shirt,Clothing,14,2500,0.2,Sunday,Nike,Men,Casual Wear
27/10/2024,S003,Kirulapone,P002,Jeans,Clothing,9,5500,0.2,Sunday,Levis,Men,Denim
27/10/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0.2,Sunday,Adidas,Men,Outerwear
27/10/2024,S003,Kirulapone,P004,Shoes,Footwear,7,7500,0.2,Sunday,Puma,Men,Sportswear
27/10/2024,S003,Kirulapone,P005,Cap,Accessories,16,1200,0.2,Sunday,Under Armour,Unisex,Accessories
27/10/2024,S003,Kirulapone,P006,Umbrella,Accessories,19,1800,0.2,Sunday,Kadurata,Unisex,General
27/10/2024,S003,Kirulapone,P007,Backpack,Accessories,9,4500,0.2,Sunday,Modano,Unisex,General
27/10/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0.2,Sunday,Hustle,Unisex,General
28/10/2024,S001,Nugegoda,P001,T-shirt,Clothing,11,2500,0,Monday,Nike,Men,Casual Wear
28/10/2024,S001,Nugegoda,P002,Jeans,Clothing,7,5500,0,Monday,Levis,Men,Denim
28/10/2024,S001,Nugegoda,P003,Jacket,Clothing,5,8500,0,Monday,Adidas,Men,Outerwear
28/10/2024,S001,Nugegoda,P004,Shoes,Footwear,6,7500,0,Monday,Puma,Men,Sportswear
28/10/2024,S001,Nugegoda,P005,Cap,Accessories,14,1200,0,Monday,Under Armour,Unisex,Accessories
28/10/2024,S001,Nugegoda,P006,Umbrella,Accessories,16,1800,0,Monday,Kadurata,Unisex,General
28/10/2024,S001,Nugegoda,P007,Backpack,Accessories,8,4500,0,Monday,Modano,Unisex,General
28/10/2024,S001,Nugegoda,P008,Hoodie,Clothing,5,4800,0,Monday,Hustle,Unisex,General
28/10/2024,S002,Negombo,P001,T-shirt,Clothing,11,2500,0,Monday,Nike,Men,Casual Wear
28/10/2024,S002,Negombo,P002,Jeans,Clothing,8,5500,0,Monday,Levis,Men,Denim
28/10/2024,S002,Negombo,P003,Jacket,Clothing,5,8500,0,Monday,Adidas,Men,Outerwear
28/10/2024,S002,Negombo,P004,Shoes,Footwear,6,7500,0,Monday,Puma,Men,Sportswear
28/10/2024,S002,Negombo,P005,Cap,Accessories,23,1200,0,Monday,Under Armour,Unisex,Accessories
28/10/2024,S002,Negombo,P006,Umbrella,Accessories,28,1800,0,Monday,Kadurata,Unisex,General
28/10/2024,S002,Negombo,P007,Backpack,Accessories,13,4500,0,Monday,Modano,Unisex,General
28/10/2024,S002,Negombo,P008,Hoodie,Clothing,5,4800,0,Monday,Hustle,Unisex,General
28/10/2024,S003,Kirulapone,P001,T-shirt,Clothing,9,2500,0,Monday,Nike,Men,Casual Wear
28/10/2024,S003,Kirulapone,P002,Jeans,Clothing,6,5500,0,Monday,Levis,Men,Denim
28/10/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0,Monday,Adidas,Men,Outerwear
28/10/2024,S003,Kirulapone,P004,Shoes,Footwear,5,7500,0,Monday,Puma,Men,Sportswear
28/10/2024,S003,Kirulapone,P005,Cap,Accessories,11,1200,0,Monday,Under Armour,Unisex,Accessories
28/10/2024,S003,Kirulapone,P006,Umbrella,Accessories,13,1800,0,Monday,Kadurata,Unisex,General
28/10/2024,S003,Kirulapone,P007,Backpack,Accessories,6,4500,0,Monday,Modano,Unisex,General
28/10/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0,Monday,Hustle,Unisex,General
29/10/2024,S001,Nugegoda,P001,T-shirt,Clothing,11,2500,0,Tuesday,Nike,Men,Casual Wear
29/10/2024,S001,Nugegoda,P002,Jeans,Clothing,7,5500,0,Tuesday,Levis,Men,Denim
29/10/2024,S001,Nugegoda,P003,Jacket,Clothing,5,8500,0,Tuesday,Adidas,Men,Outerwear
29/10/2024,S001,Nugegoda,P004,Shoes,Footwear,6,7500,0,Tuesday,Puma,Men,Sportswear
29/10/2024,S001,Nugegoda,P005,Cap,Accessories,14,1200,0,Tuesday,Under Armour,Unisex,Accessories
29/10/2024,S001,Nugegoda,P006,Umbrella,Accessories,17,1800,0,Tuesday,Kadurata,Unisex,General
29/10/2024,S001,Nugegoda,P007,Backpack,Accessories,8,4500,0,Tuesday,Modano,Unisex,General
29/10/2024,S001,Nugegoda,P008,Hoodie,Clothing,5,4800,0,Tuesday,Hustle,Unisex,General
29/10/2024,S002,Negombo,P001,T-shirt,Clothing,12,2500,0,Tuesday,Nike,Men,Casual Wear
29/10/2024,S002,Negombo,P002,Jeans,Clothing,8,5500,0,Tuesday,Levis,Men,Denim
29/10/2024,S002,Negombo,P003,Jacket,Clothing,5,8500,0,Tuesday,Adidas,Men,Outerwear
29/10/2024,S002,Negombo,P004,Shoes,Footwear,6,7500,0,Tuesday,Puma,Men,Sportswear
29/10/2024,S002,Negombo,P005,Cap,Accessories,23,1200,0,Tuesday,Under Armour,Unisex,Accessories
29/10/2024,S002,Negombo,P006,Umbrella,Accessories,28,1800,0,Tuesday,Kadurata,Unisex,General
29/10/2024,S002,Negombo,P007,Backpack,Accessories,14,4500,0,Tuesday,Modano,Unisex,General
29/10/2024,S002,Negombo,P008,Hoodie,Clothing,5,4800,0,Tuesday,Hustle,Unisex,General
29/10/2024,S003,Kirulapone,P001,T-shirt,Clothing,10,2500,0,Tuesday,Nike,Men,Casual Wear
29/10/2024,S003,Kirulapone,P002,Jeans,Clothing,6,5500,0,Tuesday,Levis,Men,Denim
29/10/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0,Tuesday,Adidas,Men,Outerwear
29/10/2024,S003,Kirulapone,P004,Shoes,Footwear,5,7500,0,Tuesday,Puma,Men,Sportswear
29/10/2024,S003,Kirulapone,P005,Cap,Accessories,11,1200,0,Tuesday,Under Armour,Unisex,Accessories
29/10/2024,S003,Kirulapone,P006,Umbrella,Accessories,14,1800,0,Tuesday,Kadurata,Unisex,General
29/10/2024,S003,Kirulapone,P007,Backpack,Accessories,7,4500,0,Tuesday,Modano,Unisex,General
29/10/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0,Tuesday,Hustle,Unisex,General
30/10/2024,S001,Nugegoda,P001,T-shirt,Clothing,11,2500,0,Wednesday,Nike,Men,Casual Wear
30/10/2024,S001,Nugegoda,P002,Jeans,Clothing,7,5500,0,Wednesday,Levis,Men,Denim
30/10/2024,S001,Nugegoda,P003,Jacket,Clothing,5,8500,0,Wednesday,Adidas,Men,Outerwear
30/10/2024,S001,Nugegoda,P004,Shoes,Footwear,5,7500,0,Wednesday,Puma,Men,Sportswear
30/10/2024,S001,Nugegoda,P005,Cap,Accessories,14,1200,0,Wednesday,Under Armour,Unisex,Accessories
30/10/2024,S001,Nugegoda,P006,Umbrella,Accessories,16,1800,0,Wednesday,Kadurata,Unisex,General
