date,store_id,store_name,product_id,product_name,category,units_sold,price_lkr,discount,day_of_week
28/11/2024,S001,Nugegoda,P006,Umbrella,Accessories,16,1800,0.0,Thursday
28/11/2024,S001,Nugegoda,P007,Backpack,Accessories,8,4500,0.0,Thursday
28/11/2024,S001,Nugegoda,P008,Hoodie,Clothing,5,4800,0.0,Thursday
28/11/2024,S002,Negombo,P001,T-shirt,Clothing,11,2500,0.0,Thursday
28/11/2024,S002,Negombo,P002,Jeans,Clothing,7,5500,0.0,Thursday
28/11/2024,S002,Negombo,P003,Jacket,Clothing,5,8500,0.0,Thursday
28/11/2024,S002,Negombo,P004,Shoes,Footwear,6,7500,0.0,Thursday
28/11/2024,S002,Negombo,P005,Cap,Accessories,22,1200,0.0,Thursday
28/11/2024,S002,Negombo,P006,Umbrella,Accessories,25,1800,0.0,Thursday
28/11/2024,S002,Negombo,P007,Backpack,Accessories,13,4500,0.0,Thursday
28/11/2024,S002,Negombo,P008,Hoodie,Clothing,5,4800,0.0,Thursday
28/11/2024,S003,Kirulapone,P001,T-shirt,Clothing,9,2500,0.0,Thursday
28/11/2024,S003,Kirulapone,P002,Jeans,Clothing,6,5500,0.0,Thursday
28/11/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0.0,Thursday
28/11/2024,S003,Kirulapone,P004,Shoes,Footwear,5,7500,0.0,Thursday
28/11/2024,S003,Kirulapone,P005,Cap,Accessories,11,1200,0.0,Thursday
28/11/2024,S003,Kirulapone,P006,Umbrella,Accessories,12,1800,0.0,Thursday
28/11/2024,S003,Kirulapone,P007,Backpack,Accessories,6,4500,0.0,Thursday
28/11/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0.0,Thursday
29/11/2024,S001,Nugegoda,P001,T-shirt,Clothing,11,2500,0.0,Friday
29/11/2024,S001,Nugegoda,P002,Jeans,Clothing,7,5500,0.0,Friday
29/11/2024,S001,Nugegoda,P003,Jacket,Clothing,5,8500,0.0,Friday
29/11/2024,S001,Nugegoda,P004,Shoes,Footwear,5,7500,0.0,Friday
29/11/2024,S001,Nugegoda,P005,Cap,Accessories,13,1200,0.0,Friday
29/11/2024,S001,Nugegoda,P006,Umbrella,Accessories,15,1800,0.0,Friday
29/11/2024,S001,Nugegoda,P007,Backpack,Accessories,8,4500,0.0,Friday
29/11/2024,S001,Nugegoda,P008,Hoodie,Clothing,5,4800,0.0,Friday
29/11/2024,S002,Negombo,P001,T-shirt,Clothing,11,2500,0.0,Friday
29/11/2024,S002,Negombo,P002,Jeans,Clothing,8,5500,0.0,Friday
29/11/2024,S002,Negombo,P003,Jacket,Clothing,5,8500,0.0,Friday
29/11/2024,S002,Negombo,P004,Shoes,Footwear,6,7500,0.0,Friday
29/11/2024,S002,Negombo,P005,Cap,Accessories,23,1200,0.0,Friday
29/11/2024,S002,Negombo,P006,Umbrella,Accessories,27,1800,0.0,Friday
29/11/2024,S002,Negombo,P007,Backpack,Accessories,13,4500,0.0,Friday
29/11/2024,S002,Negombo,P008,Hoodie,Clothing,5,4800,0.0,Friday
29/11/2024,S003,Kirulapone,P001,T-shirt,Clothing,9,2500,0.0,Friday
29/11/2024,S003,Kirulapone,P002,Jeans,Clothing,6,5500,0.0,Friday
29/11/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0.0,Friday
29/11/2024,S003,Kirulapone,P004,Shoes,Footwear,5,7500,0.0,Friday
29/11/2024,S003,Kirulapone,P005,Cap,Accessories,10,1200,0.0,Friday
29/11/2024,S003,Kirulapone,P006,Umbrella,Accessories,13,1800,0.0,Friday
29/11/2024,S003,Kirulapone,P007,Backpack,Accessories,6,4500,0.0,Friday
29/11/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0.0,Friday
30/11/2024,S001,Nugegoda,P001,T-shirt,Clothing,10,2500,0.0,Saturday
30/11/2024,S001,Nugegoda,P002,Jeans,Clothing,7,5500,0.0,Saturday
30/11/2024,S001,Nugegoda,P003,Jacket,Clothing,5,8500,0.0,Saturday
30/11/2024,S001,Nugegoda,P004,Shoes,Footwear,5,7500,0.0,Saturday
30/11/2024,S001,Nugegoda,P005,Cap,Accessories,14,1200,0.0,Saturday
30/11/2024,S001,Nugegoda,P006,Umbrella,Accessories,15,1800,0.0,Saturday
30/11/2024,S001,Nugegoda,P007,Backpack,Accessories,8,4500,0.0,Saturday
30/11/2024,S001,Nugegoda,P008,Hoodie,Clothing,5,4800,0.0,Saturday
30/11/2024,S002,Negombo,P001,T-shirt,Clothing,12,2500,0.0,Saturday
30/11/2024,S002,Negombo,P002,Jeans,Clothing,7,5500,0.0,Saturday
30/11/2024,S002,Negombo,P003,Jacket,Clothing,5,8500,0.0,Saturday
30/11/2024,S002,Negombo,P004,Shoes,Footwear,6,7500,0.0,Saturday
30/11/2024,S002,Negombo,P005,Cap,Accessories,24,1200,0.0,Saturday
30/11/2024,S002,Negombo,P006,Umbrella,Accessories,27,1800,0.0,Saturday
30/11/2024,S002,Negombo,P007,Backpack,Accessories,14,4500,0.0,Saturday
30/11/2024,S002,Negombo,P008,Hoodie,Clothing,5,4800,0.0,Saturday
30/11/2024,S003,Kirulapone,P001,T-shirt,Clothing,9,2500,0.0,Saturday
30/11/2024,S003,Kirulapone,P002,Jeans,Clothing,6,5500,0.0,Saturday
30/11/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0.0,Saturday
30/11/2024,S003,Kirulapone,P004,Shoes,Footwear,5,7500,0.0,Saturday
30/11/2024,S003,Kirulapone,P005,Cap,Accessories,11,1200,0.0,Saturday
30/11/2024,S003,Kirulapone,P006,Umbrella,Accessories,13,1800,0.0,Saturday
30/11/2024,S003,Kirulapone,P007,Backpack,Accessories,6,4500,0.0,Saturday
30/11/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0.0,Saturday
01/12/2024,S001,Nugegoda,P001,T-shirt,Clothing,23,2500,0.0,Sunday
01/12/2024,S001,Nugegoda,P002,Jeans,Clothing,15,5500,0.0,Sunday
01/12/2024,S001,Nugegoda,P003,Jacket,Clothing,7,8500,0.0,Sunday
01/12/2024,S001,Nugegoda,P004,Shoes,Footwear,12,7500,0.0,Sunday
01/12/2024,S001,Nugegoda,P005,Cap,Accessories,15,1200,0.0,Sunday
01/12/2024,S001,Nugegoda,P006,Umbrella,Accessories,7,1800,0.0,Sunday
01/12/2024,S001,Nugegoda,P007,Backpack,Accessories,22,4500,0.0,Sunday
01/12/2024,S001,Nugegoda,P008,Hoodie,Clothing,7,4800,0.0,Sunday
01/12/2024,S002,Negombo,P001,T-shirt,Clothing,24,2500,0.0,Sunday
01/12/2024,S002,Negombo,P002,Jeans,Clothing,16,5500,0.0,Sunday
01/12/2024,S002,Negombo,P003,Jacket,Clothing,7,8500,0.0,Sunday
01/12/2024,S002,Negombo,P004,Shoes,Footwear,13,7500,0.0,Sunday
01/12/2024,S002,Negombo,P005,Cap,Accessories,25,1200,0.0,Sunday
01/12/2024,S002,Negombo,P006,Umbrella,Accessories,12,1800,0.0,Sunday
01/12/2024,S002,Negombo,P007,Backpack,Accessories,37,4500,0.0,Sunday
01/12/2024,S002,Negombo,P008,Hoodie,Clothing,8,4800,0.0,Sunday
01/12/2024,S003,Kirulapone,P001,T-shirt,Clothing,19,2500,0.0,Sunday
01/12/2024,S003,Kirulapone,P002,Jeans,Clothing,13,5500,0.0,Sunday
01/12/2024,S003,Kirulapone,P003,Jacket,Clothing,6,8500,0.0,Sunday
01/12/2024,S003,Kirulapone,P004,Shoes,Footwear,10,7500,0.0,Sunday
01/12/2024,S003,Kirulapone,P005,Cap,Accessories,12,1200,0.0,Sunday
01/12/2024,S003,Kirulapone,P006,Umbrella,Accessories,6,1800,0.0,Sunday
01/12/2024,S003,Kirulapone,P007,Backpack,Accessories,18,4500,0.0,Sunday
01/12/2024,S003,Kirulapone,P008,Hoodie,Clothing,6,4800,0.0,Sunday
02/12/2024,S001,Nugegoda,P001,T-shirt,Clothing,14,2500,0.0,Monday
02/12/2024,S001,Nugegoda,P002,Jeans,Clothing,9,5500,0.0,Monday
02/12/2024,S001,Nugegoda,P003,Jacket,Clothing,5,8500,0.0,Monday
02/12/2024,S001,Nugegoda,P004,Shoes,Footwear,7,7500,0.0,Monday
02/12/2024,S001,Nugegoda,P005,Cap,Accessories,19,1200,0.0,Monday
02/12/2024,S001,Nugegoda,P006,Umbrella,Accessories,23,1800,0.0,Monday
02/12/2024,S001,Nugegoda,P007,Backpack,Accessories,28,4500,0.0,Monday
02/12/2024,S001,Nugegoda,P008,Hoodie,Clothing,5,4800,0.0,Monday
02/12/2024,S002,Negombo,P001,T-shirt,Clothing,16,2500,0.0,Monday
02/12/2024,S002,Negombo,P002,Jeans,Clothing,10,5500,0.0,Monday
02/12/2024,S002,Negombo,P003,Jacket,Clothing,5,8500,0.0,Monday
02/12/2024,S002,Negombo,P004,Shoes,Footwear,9,7500,0.0,Monday
02/12/2024,S002,Negombo,P005,Cap,Accessories,32,1200,0.0,Monday
02/12/2024,S002,Negombo,P006,Umbrella,Accessories,37,1800,0.0,Monday
02/12/2024,S002,Negombo,P007,Backpack,Accessories,49,4500,0.0,Monday
02/12/2024,S002,Negombo,P008,Hoodie,Clothing,5,4800,0.0,Monday
02/12/2024,S003,Kirulapone,P001,T-shirt,Clothing,13,2500,0.0,Monday
02/12/2024,S003,Kirulapone,P002,Jeans,Clothing,9,5500,0.0,Monday
02/12/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0.0,Monday
02/12/2024,S003,Kirulapone,P004,Shoes,Footwear,7,7500,0.0,Monday
02/12/2024,S003,Kirulapone,P005,Cap,Accessories,16,1200,0.0,Monday
02/12/2024,S003,Kirulapone,P006,Umbrella,Accessories,18,1800,0.0,Monday
02/12/2024,S003,Kirulapone,P007,Backpack,Accessories,23,4500,0.0,Monday
02/12/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0.0,Monday
03/12/2024,S001,Nugegoda,P001,T-shirt,Clothing,21,2500,0.0,Tuesday
03/12/2024,S001,Nugegoda,P002,Jeans,Clothing,15,5500,0.0,Tuesday
03/12/2024,S001,Nugegoda,P003,Jacket,Clothing,7,8500,0.0,Tuesday
03/12/2024,S001,Nugegoda,P004,Shoes,Footwear,11,7500,0.0,Tuesday
03/12/2024,S001,Nugegoda,P005,Cap,Accessories,15,1200,0.0,Tuesday
03/12/2024,S001,Nugegoda,P006,Umbrella,Accessories,7,1800,0.0,Tuesday
03/12/2024,S001,Nugegoda,P007,Backpack,Accessories,22,4500,0.0,Tuesday
03/12/2024,S001,Nugegoda,P008,Hoodie,Clothing,7,4800,0.0,Tuesday
03/12/2024,S002,Negombo,P001,T-shirt,Clothing,23,2500,0.0,Tuesday
03/12/2024,S002,Negombo,P002,Jeans,Clothing,17,5500,0.0,Tuesday
03/12/2024,S002,Negombo,P003,Jacket,Clothing,8,8500,0.0,Tuesday
03/12/2024,S002,Negombo,P004,Shoes,Footwear,13,7500,0.0,Tuesday
03/12/2024,S002,Negombo,P005,Cap,Accessories,24,1200,0.0,Tuesday
03/12/2024,S002,Negombo,P006,Umbrella,Accessories,12,1800,0.0,Tuesday
03/12/2024,S002,Negombo,P007,Backpack,Accessories,35,4500,0.0,Tuesday
03/12/2024,S002,Negombo,P008,Hoodie,Clothing,8,4800,0.0,Tuesday
03/12/2024,S003,Kirulapone,P001,T-shirt,Clothing,20,2500,0.0,Tuesday
03/12/2024,S003,Kirulapone,P002,Jeans,Clothing,13,5500,0.0,Tuesday
03/12/2024,S003,Kirulapone,P003,Jacket,Clothing,7,8500,0.0,Tuesday
03/12/2024,S003,Kirulapone,P004,Shoes,Footwear,10,7500,0.0,Tuesday
03/12/2024,S003,Kirulapone,P005,Cap,Accessories,11,1200,0.0,Tuesday
03/12/2024,S003,Kirulapone,P006,Umbrella,Accessories,6,1800,0.0,Tuesday
03/12/2024,S003,Kirulapone,P007,Backpack,Accessories,17,4500,0.0,Tuesday
03/12/2024,S003,Kirulapone,P008,Hoodie,Clothing,6,4800,0.0,Tuesday
04/12/2024,S001,Nugegoda,P001,T-shirt,Clothing,23,2500,0.0,Wednesday
04/12/2024,S001,Nugegoda,P002,Jeans,Clothing,15,5500,0.0,Wednesday
04/12/2024,S001,Nugegoda,P003,Jacket,Clothing,7,8500,0.0,Wednesday
04/12/2024,S001,Nugegoda,P004,Shoes,Footwear,11,7500,0.0,Wednesday
04/12/2024,S001,Nugegoda,P005,Cap,Accessories,15,1200,0.0,Wednesday
04/12/2024,S001,Nugegoda,P006,Umbrella,Accessories,7,1800,0.0,Wednesday
04/12/2024,S001,Nugegoda,P007,Backpack,Accessories,22,4500,0.0,Wednesday
04/12/2024,S001,Nugegoda,P008,Hoodie,Clothing,7,4800,0.0,Wednesday
04/12/2024,S002,Negombo,P001,T-shirt,Clothing,25,2500,0.0,Wednesday
04/12/2024,S002,Negombo,P002,Jeans,Clothing,17,5500,0.0,Wednesday
04/12/2024,S002,Negombo,P003,Jacket,Clothing,8,8500,0.0,Wednesday
04/12/2024,S002,Negombo,P004,Shoes,Footwear,12,7500,0.0,Wednesday
04/12/2024,S002,Negombo,P005,Cap,Accessories,25,1200,0.0,Wednesday
04/12/2024,S002,Negombo,P006,Umbrella,Accessories,11,1800,0.0,Wednesday
04/12/2024,S002,Negombo,P007,Backpack,Accessories,36,4500,0.0,Wednesday
04/12/2024,S002,Negombo,P008,Hoodie,Clothing,8,4800,0.0,Wednesday
04/12/2024,S003,Kirulapone,P001,T-shirt,Clothing,20,2500,0.0,Wednesday
04/12/2024,S003,Kirulapone,P002,Jeans,Clothing,13,5500,0.0,Wednesday
04/12/2024,S003,Kirulapone,P003,Jacket,Clothing,6,8500,0.0,Wednesday
04/12/2024,S003,Kirulapone,P004,Shoes,Footwear,10,7500,0.0,Wednesday
04/12/2024,S003,Kirulapone,P005,Cap,Accessories,12,1200,0.0,Wednesday
04/12/2024,S003,Kirulapone,P006,Umbrella,Accessories,6,1800,0.0,Wednesday
04/12/2024,S003,Kirulapone,P007,Backpack,Accessories,17,4500,0.0,Wednesday
04/12/2024,S003,Kirulapone,P008,Hoodie,Clothing,6,4800,0.0,Wednesday
05/12/2024,S001,Nugegoda,P001,T-shirt,Clothing,23,2500,0.0,Thursday
05/12/2024,S001,Nugegoda,P002,Jeans,Clothing,15,5500,0.0,Thursday
05/12/2024,S001,Nugegoda,P003,Jacket,Clothing,7,8500,0.0,Thursday
05/12/2024,S001,Nugegoda,P004,Shoes,Footwear,12,7500,0.0,Thursday
05/12/2024,S001,Nugegoda,P005,Cap,Accessories,14,1200,0.0,Thursday
05/12/2024,S001,Nugegoda,P006,Umbrella,Accessories,7,1800,0.0,Thursday
05/12/2024,S001,Nugegoda,P007,Backpack,Accessories,21,4500,0.0,Thursday
05/12/2024,S001,Nugegoda,P008,Hoodie,Clothing,7,4800,0.0,Thursday
05/12/2024,S002,Negombo,P001,T-shirt,Clothing,26,2500,0.0,Thursday
05/12/2024,S002,Negombo,P002,Jeans,Clothing,16,5500,0.0,Thursday
05/12/2024,S002,Negombo,P003,Jacket,Clothing,8,8500,0.0,Thursday
05/12/2024,S002,Negombo,P004,Shoes,Footwear,13,7500,0.0,Thursday
05/12/2024,S002,Negombo,P005,Cap,Accessories,25,1200,0.0,Thursday
05/12/2024,S002,Negombo,P006,Umbrella,Accessories,12,1800,0.0,Thursday
05/12/2024,S002,Negombo,P007,Backpack,Accessories,37,4500,0.0,Thursday
05/12/2024,S002,Negombo,P008,Hoodie,Clothing,8,4800,0.0,Thursday
05/12/2024,S003,Kirulapone,P001,T-shirt,Clothing,20,2500,0.0,Thursday
05/12/2024,S003,Kirulapone,P002,Jeans,Clothing,14,5500,0.0,Thursday
05/12/2024,S003,Kirulapone,P003,Jacket,Clothing,6,8500,0.0,Thursday
05/12/2024,S003,Kirulapone,P004,Shoes,Footwear,11,7500,0.0,Thursday
05/12/2024,S003,Kirulapone,P005,Cap,Accessories,11,1200,0.0,Thursday
05/12/2024,S003,Kirulapone,P006,Umbrella,Accessories,6,1800,0.0,Thursday
05/12/2024,S003,Kirulapone,P007,Backpack,Accessories,17,4500,0.0,Thursday
05/12/2024,S003,Kirulapone,P008,Hoodie,Clothing,6,4800,0.0,Thursday
06/12/2024,S001,Nugegoda,P001,T-shirt,Clothing,31,2500,0.2,Friday
06/12/2024,S001,Nugegoda,P002,Jeans,Clothing,22,5500,0.2,Friday
06/12/2024,S001,Nugegoda,P003,Jacket,Clothing,10,8500,0.2,Friday
06/12/2024,S001,Nugegoda,P004,Shoes,Footwear,16,7500,0.2,Friday
06/12/2024,S001,Nugegoda,P005,Cap,Accessories,20,1200,0.2,Friday
06/12/2024,S001,Nugegoda,P006,Umbrella,Accessories,10,1800,0.2,Friday
06/12/2024,S001,Nugegoda,P007,Backpack,Accessories,30,4500,0.2,Friday
06/12/2024,S001,Nugegoda,P008,Hoodie,Clothing,10,4800,0.2,Friday
06/12/2024,S002,Negombo,P001,T-shirt,Clothing,34,2500,0.2,Friday
06/12/2024,S002,Negombo,P002,Jeans,Clothing,23,5500,0.2,Friday
06/12/2024,S002,Negombo,P003,Jacket,Clothing,11,8500,0.2,Friday
06/12/2024,S002,Negombo,P004,Shoes,Footwear,18,7500,0.2,Friday
06/12/2024,S002,Negombo,P005,Cap,Accessories,35,1200,0.2,Friday
06/12/2024,S002,Negombo,P006,Umbrella,Accessories,18,1800,0.2,Friday
06/12/2024,S002,Negombo,P007,Backpack,Accessories,52,4500,0.2,Friday
06/12/2024,S002,Negombo,P008,Hoodie,Clothing,11,4800,0.2,Friday
06/12/2024,S003,Kirulapone,P001,T-shirt,Clothing,28,2500,0.2,Friday
06/12/2024,S003,Kirulapone,P002,Jeans,Clothing,19,5500,0.2,Friday
06/12/2024,S003,Kirulapone,P003,Jacket,Clothing,9,8500,0.2,Friday
06/12/2024,S003,Kirulapone,P004,Shoes,Footwear,15,7500,0.2,Friday
06/12/2024,S003,Kirulapone,P005,Cap,Accessories,17,1200,0.2,Friday
06/12/2024,S003,Kirulapone,P006,Umbrella,Accessories,8,1800,0.2,Friday
06/12/2024,S003,Kirulapone,P007,Backpack,Accessories,23,4500,0.2,Friday
06/12/2024,S003,Kirulapone,P008,Hoodie,Clothing,9,4800,0.2,Friday
07/12/2024,S001,Nugegoda,P001,T-shirt,Clothing,23,2500,0.0,Saturday
07/12/2024,S001,Nugegoda,P002,Jeans,Clothing,15,5500,0.0,Saturday
07/12/2024,S001,Nugegoda,P003,Jacket,Clothing,7,8500,0.0,Saturday
07/12/2024,S001,Nugegoda,P004,Shoes,Footwear,12,7500,0.0,Saturday
07/12/2024,S001,Nugegoda,P005,Cap,Accessories,15,1200,0.0,Saturday
07/12/2024,S001,Nugegoda,P006,Umbrella,Accessories,7,1800,0.0,Saturday
07/12/2024,S001,Nugegoda,P007,Backpack,Accessories,22,4500,0.0,Saturday
07/12/2024,S001,Nugegoda,P008,Hoodie,Clothing,7,4800,0.0,Saturday
07/12/2024,S002,Negombo,P001,T-shirt,Clothing,26,2500,0.0,Saturday
07/12/2024,S002,Negombo,P002,Jeans,Clothing,16,5500,0.0,Saturday
07/12/2024,S002,Negombo,P003,Jacket,Clothing,8,8500,0.0,Saturday
07/12/2024,S002,Negombo,P004,Shoes,Footwear,13,7500,0.0,Saturday
07/12/2024,S002,Negombo,P005,Cap,Accessories,24,1200,0.0,Saturday
07/12/2024,S002,Negombo,P006,Umbrella,Accessories,12,1800,0.0,Saturday
07/12/2024,S002,Negombo,P007,Backpack,Accessories,37,4500,0.0,Saturday
07/12/2024,S002,Negombo,P008,Hoodie,Clothing,8,4800,0.0,Saturday
07/12/2024,S003,Kirulapone,P001,T-shirt,Clothing,20,2500,0.0,Saturday
07/12/2024,S003,Kirulapone,P002,Jeans,Clothing,13,5500,0.0,Saturday
07/12/2024,S003,Kirulapone,P003,Jacket,Clothing,6,8500,0.0,Saturday
07/12/2024,S003,Kirulapone,P004,Shoes,Footwear,10,7500,0.0,Saturday
07/12/2024,S003,Kirulapone,P005,Cap,Accessories,11,1200,0.0,Saturday
07/12/2024,S003,Kirulapone,P006,Umbrella,Accessories,6,1800,0.0,Saturday
07/12/2024,S003,Kirulapone,P007,Backpack,Accessories,17,4500,0.0,Saturday
07/12/2024,S003,Kirulapone,P008,Hoodie,Clothing,6,4800,0.0,Saturday
08/12/2024,S001,Nugegoda,P001,T-shirt,Clothing,23,2500,0.0,Sunday
08/12/2024,S001,Nugegoda,P002,Jeans,Clothing,14,5500,0.0,Sunday
08/12/2024,S001,Nugegoda,P003,Jacket,Clothing,7,8500,0.0,Sunday
08/12/2024,S001,Nugegoda,P004,Shoes,Footwear,12,7500,0.0,Sunday
08/12/2024,S001,Nugegoda,P005,Cap,Accessories,14,1200,0.0,Sunday
08/12/2024,S001,Nugegoda,P006,Umbrella,Accessories,7,1800,0.0,Sunday
08/12/2024,S001,Nugegoda,P007,Backpack,Accessories,22,4500,0.0,Sunday
08/12/2024,S001,Nugegoda,P008,Hoodie,Clothing,7,4800,0.0,Sunday
08/12/2024,S002,Negombo,P001,T-shirt,Clothing,24,2500,0.0,Sunday
08/12/2024,S002,Negombo,P002,Jeans,Clothing,16,5500,0.0,Sunday
08/12/2024,S002,Negombo,P003,Jacket,Clothing,8,8500,0.0,Sunday
08/12/2024,S002,Negombo,P004,Shoes,Footwear,13,7500,0.0,Sunday
08/12/2024,S002,Negombo,P005,Cap,Accessories,23,1200,0.0,Sunday
08/12/2024,S002,Negombo,P006,Umbrella,Accessories,12,1800,0.0,Sunday
08/12/2024,S002,Negombo,P007,Backpack,Accessories,36,4500,0.0,Sunday
08/12/2024,S002,Negombo,P008,Hoodie,Clothing,8,4800,0.0,Sunday
08/12/2024,S003,Kirulapone,P001,T-shirt,Clothing,19,2500,0.0,Sunday
08/12/2024,S003,Kirulapone,P002,Jeans,Clothing,13,5500,0.0,Sunday
08/12/2024,S003,Kirulapone,P003,Jacket,Clothing,7,8500,0.0,Sunday
08/12/2024,S003,Kirulapone,P004,Shoes,Footwear,10,7500,0.0,Sunday
08/12/2024,S003,Kirulapone,P005,Cap,Accessories,11,1200,0.0,Sunday
08/12/2024,S003,Kirulapone,P006,Umbrella,Accessories,6,1800,0.0,Sunday
08/12/2024,S003,Kirulapone,P007,Backpack,Accessories,17,4500,0.0,Sunday
08/12/2024,S003,Kirulapone,P008,Hoodie,Clothing,6,4800,0.0,Sunday
09/12/2024,S001,Nugegoda,P001,T-shirt,Clothing,15,2500,0.0,Monday
09/12/2024,S001,Nugegoda,P002,Jeans,Clothing,10,5500,0.0,Monday
09/12/2024,S001,Nugegoda,P003,Jacket,Clothing,5,8500,0.0,Monday
09/12/2024,S001,Nugegoda,P004,Shoes,Footwear,8,7500,0.0,Monday
09/12/2024,S001,Nugegoda,P005,Cap,Accessories,19,1200,0.0,Monday
09/12/2024,S001,Nugegoda,P006,Umbrella,Accessories,22,1800,0.0,Monday
09/12/2024,S001,Nugegoda,P007,Backpack,Accessories,28,4500,0.0,Monday
09/12/2024,S001,Nugegoda,P008,Hoodie,Clothing,5,4800,0.0,Monday
09/12/2024,S002,Negombo,P001,T-shirt,Clothing,17,2500,0.0,Monday
09/12/2024,S002,Negombo,P002,Jeans,Clothing,10,5500,0.0,Monday
09/12/2024,S002,Negombo,P003,Jacket,Clothing,5,8500,0.0,Monday
09/12/2024,S002,Negombo,P004,Shoes,Footwear,9,7500,0.0,Monday
09/12/2024,S002,Negombo,P005,Cap,Accessories,32,1200,0.0,Monday
09/12/2024,S002,Negombo,P006,Umbrella,Accessories,38,1800,0.0,Monday
09/12/2024,S002,Negombo,P007,Backpack,Accessories,47,4500,0.0,Monday
09/12/2024,S002,Negombo,P008,Hoodie,Clothing,5,4800,0.0,Monday
09/12/2024,S003,Kirulapone,P001,T-shirt,Clothing,13,2500,0.0,Monday
09/12/2024,S003,Kirulapone,P002,Jeans,Clothing,9,5500,0.0,Monday
09/12/2024,S003,Kirulapone,P003,Jacket,Clothing,5,8500,0.0,Monday
09/12/2024,S003,Kirulapone,P004,Shoes,Footwear,7,7500,0.0,Monday
09/12/2024,S003,Kirulapone,P005,Cap,Accessories,15,1200,0.0,Monday
09/12/2024,S003,Kirulapone,P006,Umbrella,Accessories,18,1800,0.0,Monday
09/12/2024,S003,Kirulapone,P007,Backpack,Accessories,23,4500,0.0,Monday
09/12/2024,S003,Kirulapone,P008,Hoodie,Clothing,5,4800,0.0,Monday
10/12/2024,S001,Nugegoda,P001,T-shirt,Clothing,22,2500,0.0,Tuesday
10/12/2024,S001,Nugegoda,P002,Jeans,Clothing,15,5500,0.0,Tuesday
10/12/2024,S001,Nugegoda,P003,Jacket,Clothing,7,8500,0.0,Tuesday
10/12/2024,S001,Nugegoda,P004,Shoes,Footwear,12,7500,0.0,Tuesday
10/12/2024,S001,Nugegoda,P005,Cap,Accessories,15,1200,0.0,Tuesday
10/12/2024,S001,Nugegoda,P006,Umbrella,Accessories,7,1800,0.0,Tuesday
10/12/2024,S001,Nugegoda,P007,Backpack,Accessories,22,4500,0.0,Tuesday
10/12/2024,S001,Nugegoda,P008,Hoodie,Clothing,7,4800,0.0,Tuesday
10/12/2024,S002,Negombo,P001,T-shirt,Clothing,25,2500,0.0,Tuesday
10/12/2024,S002,Negombo,P002,Jeans,Clothing,16,5500,0.0,Tuesday
10/12/2024,S002,Negombo,P003,Jacket,Clothing,8,8500,0.0,Tuesday
10/12/2024,S002,Negombo,P004,Shoes,Footwear,13,7500,0.0,Tuesday
10/12/2024,S002,Negombo,P005,Cap,Accessories,26,1200,0.0,Tuesday
10/12/2024,S002,Negombo,P006,Umbrella,Accessories,13,1800,0.0,Tuesday
10/12/2024,S002,Negombo,P007,Backpack,Accessories,37,4500,0.0,Tuesday
10/12/2024,S002,Negombo,P008,Hoodie,Clothing,8,4800,0.0,Tuesday
10/12/2024,S003,Kirulapone,P001,T-shirt,Clothing,21,2500,0.0,Tuesday
10/12/2024,S003,Kirulapone,P002,Jeans,Clothing,14,5500,0.0,Tuesday
10/12/2024,S003,Kirulapone,P003,Jacket,Clothing,6,8500,0.0,Tuesday
10/12/2024,S003,Kirulapone,P004,Shoes,Footwear,10,7500,0.0,Tuesday
10/12/2024,S003,Kirulapone,P005,Cap,Accessories,12,1200,0.0,Tuesday
10/12/2024,S003,Kirulapone,P006,Umbrella,Accessories,6,1800,0.0,Tuesday
10/12/2024,S003,Kirulapone,P007,Backpack,Accessories,17,4500,0.0,Tuesday
10/12/2024,S003,Kirulapone,P008,Hoodie,Clothing,7,4800,0.0,Tuesday
11/12/2024,S001,Nugegoda,P001,T-shirt,Clothing,44,2500,0.5,Wednesday
11/12/2024,S001,Nugegoda,P002,Jeans,Clothing,30,5500,0.5,Wednesday
11/12/2024,S001,Nugegoda,P003,Jacket,Clothing,15,8500,0.5,Wednesday
11/12/2024,S001,Nugegoda,P004,Shoes,Footwear,23,7500,0.5,Wednesday
11/12/2024,S001,Nugegoda,P005,Cap,Accessories,31,1200,0.5,Wednesday
11/12/2024,S001,Nugegoda,P006,Umbrella,Accessories,14,1800,0.5,Wednesday
11/12/2024,S001,Nugegoda,P007,Backpack,Accessories,46,4500,0.5,Wednesday
11/12/2024,S001,Nugegoda,P008,Hoodie,Clothing,15,4800,0.5,Wednesday
11/12/2024,S002,Negombo,P001,T-shirt,Clothing,49,2500,0.5,Wednesday
11/12/2024,S002,Negombo,P002,Jeans,Clothing,34,5500,0.5,Wednesday
11/12/2024,S002,Negombo,P003,Jacket,Clothing,17,8500,0.5,Wednesday
11/12/2024,S002,Negombo,P004,Shoes,Footwear,26,7500,0.5,Wednesday
11/12/2024,S002,Negombo,P005,Cap,Accessories,52,1200,0.5,Wednesday
